time,open,high,low,close,volume
2025-02-05 13:00:00,98124,98743,98006,98641,112.1484
2025-02-05 14:00:00,98641,99227,98132,98343,292.9196
2025-02-05 15:00:00,98343,98601,97780,98140,223.8138
2025-02-05 16:00:00,98140,98310,97364,98003,144.7888
2025-02-05 17:00:00,98003,98287,97390,97589,201.9521
2025-02-05 18:00:00,97589,97728,96525,96731,195.9996
2025-02-05 19:00:00,96731,97535,96468,97396,126.5755
2025-02-05 20:00:00,97396,97736,96896,97318,126.7625
2025-02-05 21:00:00,97318,97552,96794,96957,82.3227
2025-02-05 22:00:00,96957,97084,96281,96500,211.1339999999999
2025-02-05 23:00:00,96500,96889,96171,96642,222.8972000000001
2025-02-06 00:00:00,96642,97011,96480,96849,84.7011
2025-02-06 01:00:00,96849,97250,96660,97173,77.1713
2025-02-06 02:00:00,97173,97496,97129,97412,50.0265
2025-02-06 03:00:00,97412,97527,97058,97394,68.5171
2025-02-06 04:00:00,97394,97884,97312,97652,36.45059999999999
2025-02-06 05:00:00,97652,97907,97640,97858,16.0262
2025-02-06 06:00:00,97858,98485,97748,98420,74.6931
2025-02-06 07:00:00,98420,98420,98035,98240,81.4842
2025-02-06 08:00:00,98240,98368,97956,98173,94.6002
2025-02-06 09:00:00,98173,98772,98150,98667,92.0221
2025-02-06 10:00:00,98667,99099,98661,99081,70.8027
2025-02-06 11:00:00,99081,99192,98454,98928,99.8895
2025-02-06 12:00:00,98928,99099,98314,98370,222.7225
2025-02-06 13:00:00,98370,98820,98186,98660,88.9168
2025-02-06 14:00:00,98660,98936,97807,97840,207.1602
2025-02-06 15:00:00,97840,98072,96948,97350,305.1097
2025-02-06 16:00:00,97350,97615,96386,96593,329.9377
2025-02-06 17:00:00,96593,97240,96397,96742,150.4722
2025-02-06 18:00:00,96742,96860,95902,96338,287.5862999999998
2025-02-06 19:00:00,96338,96976,95680,96000,173.5562
2025-02-06 20:00:00,96000,97090,95811,96918,140.4007
2025-02-06 21:00:00,96918,96944,96117,96823,141.7169
2025-02-06 22:00:00,96823,96966,96174,96966,92.5694
2025-02-06 23:00:00,96966,96972,96215,96570,131.4743
2025-02-07 00:00:00,96570,96945,96429,96520,123.0811
2025-02-07 01:00:00,96520,97830,96520,97411,109.6657
2025-02-07 02:00:00,97411,97632,97080,97595,139.9450000000001
2025-02-07 03:00:00,97595,97786,97249,97457,42.456
2025-02-07 04:00:00,97457,97888,97394,97448,32.7907
2025-02-07 05:00:00,97448,97552,97160,97350,32.5684
2025-02-07 06:00:00,97350,97374,96601,96756,89.0746
2025-02-07 07:00:00,96756,97214,96660,96758,68.0334
2025-02-07 08:00:00,96758,97261,96633,97041,64.0584
2025-02-07 09:00:00,97041,97408,97041,97307,52.4796
2025-02-07 10:00:00,97307,97497,97266,97280,28.5486
2025-02-07 11:00:00,97280,97788,97280,97782,56.9783
2025-02-07 12:00:00,97782,98055,97532,97984,83.5662
2025-02-07 13:00:00,97984,98930,97184,98866,511.1532
2025-02-07 14:00:00,98866,100262,98722,99794,814.291000000001
2025-02-07 15:00:00,99794,99794,97588,98330,953.8996
2025-02-07 16:00:00,98330,98626,97695,97870,460.531600000001
2025-02-07 17:00:00,97870,98226,97200,97460,249.4848
2025-02-07 18:00:00,97460,98390,97317,97780,146.2415
2025-02-07 19:00:00,97780,97860,96891,96908,190.8088000000001
2025-02-07 20:00:00,96908,96946,95616,95760,240.3927
2025-02-07 21:00:00,95760,96175,95706,96007,104.242
2025-02-07 22:00:00,96007,96121,95628,96086,88.3126
2025-02-07 23:00:00,96086,96557,95873,96537,69.4903
2025-02-08 00:00:00,96537,96870,96373,96682,82.5519
2025-02-08 01:00:00,96682,96795,96414,96540,38.6846
2025-02-08 02:00:00,96540,96875,96440,96785,52.7909
2025-02-08 03:00:00,96785,96918,96570,96713,30.9988
2025-02-08 04:00:00,96713,96716,96225,96321,61.4187
2025-02-08 05:00:00,96321,96357,96054,96213,28.9362
2025-02-08 06:00:00,96213,96228,95893,95992,29.3583
2025-02-08 07:00:00,95992,96297,95784,96220,41.2227
2025-02-08 08:00:00,96220,96292,95880,95894,48.4225
2025-02-08 09:00:00,95894,96195,95894,96148,15.3529
2025-02-08 10:00:00,96148,96283,96000,96040,19.1089
2025-02-08 11:00:00,96040,96128,95874,96128,93.0432
2025-02-08 12:00:00,96128,96261,95904,96055,38.1696
2025-02-08 13:00:00,96055,96500,96012,96257,54.1159
2025-02-08 14:00:00,96257,96377,95958,96102,31.1216
2025-02-08 15:00:00,96102,96217,95694,95854,52.551
2025-02-08 16:00:00,95854,96129,95750,96128,55.859
2025-02-08 17:00:00,96128,96386,96124,96382,53.0545
2025-02-08 18:00:00,96382,96538,96255,96517,49.3567
2025-02-08 19:00:00,96517,96765,96409,96585,38.8134
2025-02-08 20:00:00,96585,96639,96366,96468,113.829
2025-02-08 21:00:00,96468,96626,96369,96540,50.1038
2025-02-08 22:00:00,96540,96751,96380,96512,122.1677
2025-02-08 23:00:00,96512,96720,96460,96467,109.1272000000001
2025-02-09 00:00:00,96467,96620,96384,96616,81.2467
2025-02-09 01:00:00,96616,97024,96520,97008,85.4901
2025-02-09 02:00:00,97008,97077,96720,96772,84.664
2025-02-09 03:00:00,96772,97340,96737,97338,78.4596
2025-02-09 04:00:00,97338,97354,97008,97251,43.2253
2025-02-09 05:00:00,97251,97264,97025,97062,18.3968
2025-02-09 06:00:00,97062,97098,96797,97030,32.8326
2025-02-09 07:00:00,97030,97159,96970,97097,18.7236
2025-02-09 08:00:00,97097,97332,97085,97117,32.9336
2025-02-09 09:00:00,97117,97117,96928,96957,27.6059
2025-02-09 10:00:00,96957,96957,96687,96802,42.493
2025-02-09 11:00:00,96802,97065,96585,96609,36.29900000000001
2025-02-09 12:00:00,96609,96737,96397,96539,92.4230000000001
2025-02-09 13:00:00,96539,96564,95847,95909,94.0046
2025-02-09 14:00:00,95909,96326,95735,96160,66.5756
2025-02-09 15:00:00,96160,96709,96144,96525,107.7313000000001
2025-02-09 16:00:00,96525,96577,96360,96482,29.1587
2025-02-09 17:00:00,96482,96608,95959,96211,41.8925
2025-02-09 18:00:00,96211,96300,95984,96245,86.0277
2025-02-09 19:00:00,96245,96296,95897,96081,36.15130000000001
2025-02-09 20:00:00,96081,96809,96067,96368,132.189
2025-02-09 21:00:00,96368,96383,94689,95171,427.0897000000001
2025-02-09 22:00:00,95171,96448,94775,95836,263.3364000000001
2025-02-09 23:00:00,95836,96602,95720,96489,201.2038
2025-02-10 00:00:00,96489,97157,96489,96731,208.1581
2025-02-10 01:00:00,96731,96851,95270,95589,201.4861
2025-02-10 02:00:00,95589,96083,95400,95814,148.7216
2025-02-10 03:00:00,95814,97107,95789,96832,111.5764
2025-02-10 04:00:00,96832,97180,96640,96953,63.0781
2025-02-10 05:00:00,96953,97707,96787,97032,285.6702000000003
2025-02-10 06:00:00,97032,97240,96810,97192,107.3343
2025-02-10 07:00:00,97192,97535,97125,97505,95.1296
2025-02-10 08:00:00,97505,97958,97401,97728,136.1592
2025-02-10 09:00:00,97728,97928,97496,97712,74.7772
2025-02-10 10:00:00,97712,98007,97639,97754,74.5179
2025-02-10 11:00:00,97754,97950,97667,97700,55.7828
2025-02-10 12:00:00,97700,97831,97220,97403,98.4874
2025-02-10 13:00:00,97403,98401,97400,98274,201.6182
2025-02-10 14:00:00,98274,98359,97105,97297,204.8008
2025-02-10 15:00:00,97297,97615,96913,97265,150.4892
2025-02-10 16:00:00,97265,97443,96870,97356,176.6879
2025-02-10 17:00:00,97356,97574,96875,97539,161.3328
2025-02-10 18:00:00,97539,97600,97227,97600,60.8868
2025-02-10 19:00:00,97600,97739,97283,97416,137.1941
2025-02-10 20:00:00,97416,97529,97264,97391,92.6366
2025-02-10 21:00:00,97391,97416,97162,97416,57.6414
2025-02-10 22:00:00,97416,97535,97308,97433,35.59449999999999
2025-02-10 23:00:00,97433,97480,97260,97456,107.9732
2025-02-11 00:00:00,97456,98200,97441,97806,206.4607
2025-02-11 01:00:00,97806,98160,97790,98046,105.1689
2025-02-11 02:00:00,98046,98150,97470,97793,102.8327
2025-02-11 03:00:00,97793,97797,97511,97641,54.1962
2025-02-11 04:00:00,97641,98223,97588,98100,61.2168
2025-02-11 05:00:00,98100,98541,98052,98461,68.6955
2025-02-11 06:00:00,98461,98523,98173,98462,102.9292
2025-02-11 07:00:00,98462,98499,98280,98280,43.9045
2025-02-11 08:00:00,98280,98363,98160,98260,37.25360000000001
2025-02-11 09:00:00,98260,98333,97945,98039,44.6478
2025-02-11 10:00:00,98039,98175,97927,97990,20.377
2025-02-11 11:00:00,97990,98265,97918,98172,24.1158
2025-02-11 12:00:00,98172,98195,97700,97800,55.4337
2025-02-11 13:00:00,97800,97880,96706,96820,133.6932
2025-02-11 14:00:00,96820,97345,96616,96987,201.265
2025-02-11 15:00:00,96987,97288,96648,97038,109.0692
2025-02-11 16:00:00,97038,97071,96296,96372,229.239200000001
2025-02-11 17:00:00,96372,96376,95962,96174,149.5324
2025-02-11 18:00:00,96174,96174,95380,95449,287.1338999999998
2025-02-11 19:00:00,95449,95642,94848,95021,224.0369
2025-02-11 20:00:00,95021,95428,94925,95314,138.15
2025-02-11 21:00:00,95314,96444,95244,96377,117.6419
2025-02-11 22:00:00,96377,96500,95297,95575,164.5369
2025-02-11 23:00:00,95575,95960,95472,95764,127.8606
2025-02-12 00:00:00,95764,96122,95670,96060,55.5814
2025-02-12 01:00:00,96060,96248,95805,96193,46.3732
2025-02-12 02:00:00,96193,96201,95360,95551,57.2638
2025-02-12 03:00:00,95551,95732,95080,95266,112.9251
2025-02-12 04:00:00,95266,95596,95232,95540,54.3407
2025-02-12 05:00:00,95540,95914,95480,95882,30.5036
2025-02-12 06:00:00,95882,95936,95679,95806,22.4227
2025-02-12 07:00:00,95806,96168,95796,96069,32.5408
2025-02-12 08:00:00,96069,96463,96045,96350,40.61180000000001
2025-02-12 09:00:00,96350,96367,96028,96145,36.0725
2025-02-12 10:00:00,96145,96201,95893,95985,42.7881
2025-02-12 11:00:00,95985,96407,95985,96107,29.9872
2025-02-12 12:00:00,96107,96373,95945,95984,31.5248
2025-02-12 13:00:00,95984,96626,94025,94943,897.6367
2025-02-12 14:00:00,94943,95680,94477,95628,403.235
2025-02-12 15:00:00,95628,95988,94714,95808,268.5470999999999
2025-02-12 16:00:00,95808,97155,95083,97030,466.614100000001
2025-02-12 17:00:00,97030,97728,96785,97369,352.7949999999999
2025-02-12 18:00:00,97369,97464,96628,96930,94.8286
2025-02-12 19:00:00,96930,97295,96344,97208,138.0037
2025-02-12 20:00:00,97208,97648,96936,97030,98.5386
2025-02-12 21:00:00,97030,97937,96870,97656,125.4687
2025-02-12 22:00:00,97656,98152,97431,97831,185.4950999999998
2025-02-12 23:00:00,97831,98051,97596,97890,77.9662
2025-02-13 00:00:00,97890,97892,97543,97830,68.9748
2025-02-13 01:00:00,97830,98130,97763,98005,46.8311
2025-02-13 02:00:00,98005,98005,97367,97474,52.4029
2025-02-13 03:00:00,97474,97649,97467,97525,24.27
2025-02-13 04:00:00,97525,97576,96751,96953,69.4436
2025-02-13 05:00:00,96953,96953,96514,96672,56.6284
2025-02-13 06:00:00,96672,96760,95785,96054,112.1882
2025-02-13 07:00:00,96054,96240,95900,96081,64.4309
2025-02-13 08:00:00,96081,96175,95725,95960,48.5669
2025-02-13 09:00:00,95960,96319,95796,96287,60.4119
2025-02-13 10:00:00,96287,96370,96143,96180,87.4494
2025-02-13 11:00:00,96180,96308,95600,95961,149.5992
2025-02-13 12:00:00,95961,96083,95732,95836,65.2867
2025-02-13 13:00:00,95836,96323,95700,96084,197.3367999999998
2025-02-13 14:00:00,96084,96125,95355,95877,140.9682999999999
2025-02-13 15:00:00,95877,96490,95550,96017,602.184699999998
2025-02-13 16:00:00,96017,96030,95228,95386,280.1319
2025-02-13 17:00:00,95386,96030,95318,95706,127.7819
2025-02-13 18:00:00,95706,96007,95356,95988,196.6962
2025-02-13 19:00:00,95988,96413,95580,95636,135.0713
2025-02-13 20:00:00,95636,96318,95614,96304,84.8481
2025-02-13 21:00:00,96304,96790,96279,96506,93.401
2025-02-13 22:00:00,96506,96649,96280,96432,55.5199
2025-02-13 23:00:00,96432,96653,96342,96629,42.3991
2025-02-14 00:00:00,96629,97000,96564,96777,48.4466
2025-02-14 01:00:00,96777,96925,96380,96557,54.0986
2025-02-14 02:00:00,96557,96854,96456,96562,48.3489
2025-02-14 03:00:00,96562,97214,96562,97166,53.3429
2025-02-14 04:00:00,97166,97269,96769,96780,39.1336
2025-02-14 05:00:00,96780,96925,96572,96702,20.08730000000001
2025-02-14 06:00:00,96702,96891,96639,96851,50.6769
2025-02-14 07:00:00,96851,97110,96841,96960,41.7625
2025-02-14 08:00:00,96960,97050,96837,96904,47.5372
2025-02-14 09:00:00,96904,97188,96875,97131,54.5249
2025-02-14 10:00:00,97131,97227,96990,97050,59.7624
2025-02-14 11:00:00,97050,97162,96807,96905,35.06579999999999
2025-02-14 12:00:00,96905,96905,96525,96654,126.177
2025-02-14 13:00:00,96654,96995,96461,96816,84.5046
2025-02-14 14:00:00,96816,97590,96590,97302,245.7653
2025-02-14 15:00:00,97302,97417,96280,96957,289.3551999999998
2025-02-14 16:00:00,96957,97725,96495,97666,239.7023
2025-02-14 17:00:00,97666,98890,97137,98580,300.6514999999984
2025-02-14 18:00:00,98580,98797,98225,98240,192.1275
2025-02-14 19:00:00,98240,98478,97698,97982,144.4575
2025-02-14 20:00:00,97982,98307,96910,97222,228.5219000000001
2025-02-14 21:00:00,97222,97523,96714,97485,170.4357
2025-02-14 22:00:00,97485,97565,96958,97150,64.2779
2025-02-14 23:00:00,97150,97526,97020,97504,42.3472
2025-02-15 00:00:00,97504,97526,97232,97451,42.57550000000001
2025-02-15 01:00:00,97451,97848,97445,97798,40.3034
2025-02-15 02:00:00,97798,97933,97641,97849,24.8362
2025-02-15 03:00:00,97849,97980,97650,97682,18.913
2025-02-15 04:00:00,97682,97809,97496,97536,23.9435
2025-02-15 05:00:00,97536,97647,97472,97619,10.3698
2025-02-15 06:00:00,97619,97678,97450,97500,12.6862
2025-02-15 07:00:00,97500,97540,97378,97378,14.5616
2025-02-15 08:00:00,97378,97559,97325,97540,22.8363
2025-02-15 09:00:00,97540,97630,97458,97565,8.7635
2025-02-15 10:00:00,97565,97749,97470,97682,20.5508
2025-02-15 11:00:00,97682,97706,97517,97640,52.4141
2025-02-15 12:00:00,97640,97864,97557,97780,49.2377
2025-02-15 13:00:00,97780,97964,97686,97736,91.7485000000002
2025-02-15 14:00:00,97736,97794,97451,97619,50.6279
2025-02-15 15:00:00,97619,97748,97581,97669,24.7305
2025-02-15 16:00:00,97669,97740,97489,97573,43.19109999999999
2025-02-15 17:00:00,97573,97607,97350,97440,28.4852
2025-02-15 18:00:00,97440,97608,97406,97565,15.9162
2025-02-15 19:00:00,97565,97679,97531,97563,18.9933
2025-02-15 20:00:00,97563,97675,97444,97556,20.1528
2025-02-15 21:00:00,97556,97712,97556,97708,14.4017
2025-02-15 22:00:00,97708,97766,97466,97566,25.8091
2025-02-15 23:00:00,97566,97664,97454,97600,34.47709999999999
2025-02-16 00:00:00,97600,97744,97596,97638,20.2215
2025-02-16 01:00:00,97638,97698,97572,97670,11.0331
2025-02-16 02:00:00,97670,97680,97500,97557,23.50089999999999
2025-02-16 03:00:00,97557,97566,97451,97561,22.6622
2025-02-16 04:00:00,97561,97611,97495,97556,13.4317
2025-02-16 05:00:00,97556,97689,97501,97621,8.5944
2025-02-16 06:00:00,97621,97635,97470,97500,5.8066
2025-02-16 07:00:00,97500,97506,97227,97267,29.2289
2025-02-16 08:00:00,97267,97350,97146,97198,19.6742
2025-02-16 09:00:00,97198,97380,97083,97370,28.4622
2025-02-16 10:00:00,97370,97400,97198,97212,12.3409
2025-02-16 11:00:00,97212,97368,97178,97357,9.6401
2025-02-16 12:00:00,97357,97362,97134,97160,13.7364
2025-02-16 13:00:00,97160,97255,96817,96876,55.6048
2025-02-16 14:00:00,96876,97081,96700,96998,65.6221
2025-02-16 15:00:00,96998,97127,96950,96950,29.5453
2025-02-16 16:00:00,96950,97142,96918,97080,25.1346
2025-02-16 17:00:00,97080,97188,96942,96999,20.7281
2025-02-16 18:00:00,96999,97014,96649,96900,62.0319
2025-02-16 19:00:00,96900,97130,96795,97077,26.69090000000001
2025-02-16 20:00:00,97077,97197,96884,96938,42.7362
2025-02-16 21:00:00,96938,97313,96864,97200,38.59999999999999
2025-02-16 22:00:00,97200,97220,96600,96877,72.1487
2025-02-16 23:00:00,96877,96911,96075,96148,151.8595999999999
2025-02-17 00:00:00,96148,96458,96064,96324,63.8492
2025-02-17 01:00:00,96324,96558,96100,96527,48.4988
2025-02-17 02:00:00,96527,96648,96170,96253,37.4264
2025-02-17 03:00:00,96253,96292,96082,96222,40.36419999999999
2025-02-17 04:00:00,96222,96270,96018,96031,22.8669
2025-02-17 05:00:00,96031,96335,95810,96244,108.4112
2025-02-17 06:00:00,96244,96463,96221,96394,40.6083
2025-02-17 07:00:00,96394,96480,95915,96083,40.576
2025-02-17 08:00:00,96083,96330,95956,96173,81.7693
2025-02-17 09:00:00,96173,96336,96108,96189,42.3359
2025-02-17 10:00:00,96189,96417,96065,96131,36.73110000000001
2025-02-17 11:00:00,96131,96333,96020,96089,53.1032000000001
2025-02-17 12:00:00,96089,96541,96079,96492,249.7229999999978
2025-02-17 13:00:00,96492,96514,96273,96434,54.9247
2025-02-17 14:00:00,96434,97080,96431,96832,193.4619
2025-02-17 15:00:00,96832,96932,95585,95695,274.0691999999998
2025-02-17 16:00:00,95695,95980,95333,95368,114.4328
2025-02-17 17:00:00,95368,95798,95310,95500,88.7757
2025-02-17 18:00:00,95500,95790,95275,95361,65.4592
2025-02-17 19:00:00,95361,95627,95224,95570,85.0789
2025-02-17 20:00:00,95570,96323,95527,96007,96.4298
2025-02-17 21:00:00,96007,96461,95935,96461,92.7054
2025-02-17 22:00:00,96461,96461,95869,95886,79.0422
2025-02-17 23:00:00,95886,96034,95715,95798,30.29820000000001
2025-02-18 00:00:00,95798,96085,95574,95657,73.5269
2025-02-18 01:00:00,95657,96315,95638,96273,62.0941
2025-02-18 02:00:00,96273,96375,96030,96074,38.59220000000001
2025-02-18 03:00:00,96074,96311,96011,96215,21.57259999999999
2025-02-18 04:00:00,96215,96311,95959,96077,32.2725
2025-02-18 05:00:00,96077,96108,95570,95608,36.13160000000001
2025-02-18 06:00:00,95608,95653,95237,95394,103.7516
2025-02-18 07:00:00,95394,95718,95321,95460,55.3242
2025-02-18 08:00:00,95460,95526,95076,95243,147.4016
2025-02-18 09:00:00,95243,95806,95143,95800,95.4465
2025-02-18 10:00:00,95800,95889,95642,95743,27.9145
2025-02-18 11:00:00,95743,95795,95560,95659,22.5545
2025-02-18 12:00:00,95659,96297,95605,96197,101.8621
2025-02-18 13:00:00,96197,96482,96106,96228,71.6299
2025-02-18 14:00:00,96228,96751,95349,95531,287.8815999999999
2025-02-18 15:00:00,95531,95728,95185,95556,139.0567
2025-02-18 16:00:00,95556,95639,94598,94627,208.9476999999998
2025-02-18 17:00:00,94627,94895,94088,94093,201.0704
2025-02-18 18:00:00,94093,94337,93568,93906,212.31
2025-02-18 19:00:00,93906,94385,93347,94060,209.758
2025-02-18 20:00:00,94060,94445,93704,94165,173.829
2025-02-18 21:00:00,94165,95329,94099,95033,298.6991999999998
2025-02-18 22:00:00,95033,95496,94839,95283,111.0986
2025-02-18 23:00:00,95283,95641,95225,95620,78.9421
2025-02-19 00:00:00,95620,95817,95251,95312,67.1954
2025-02-19 01:00:00,95312,95444,95036,95436,44.7447
2025-02-19 02:00:00,95436,95974,95421,95817,185.1299
2025-02-19 03:00:00,95817,95824,95560,95689,31.0302
2025-02-19 04:00:00,95689,95758,95228,95228,28.7791
2025-02-19 05:00:00,95228,95342,95051,95294,32.4876
2025-02-19 06:00:00,95294,95669,95239,95615,28.418
2025-02-19 07:00:00,95615,95850,95590,95697,53.5047
2025-02-19 08:00:00,95697,95879,95598,95642,44.6986
2025-02-19 09:00:00,95642,96018,95610,95937,54.8751
2025-02-19 10:00:00,95937,96466,95937,96339,114.2667
2025-02-19 11:00:00,96339,96429,96216,96429,55.1168
2025-02-19 12:00:00,96429,96506,96178,96183,59.4677
2025-02-19 13:00:00,96183,96503,96181,96293,96.6751
2025-02-19 14:00:00,96293,96759,95698,95772,201.5924
2025-02-19 15:00:00,95772,96410,95514,95935,180.3936999999999
2025-02-19 16:00:00,95935,96384,95933,96313,103.1179
2025-02-19 17:00:00,96313,96501,96125,96406,48.5992
2025-02-19 18:00:00,96406,96423,95629,95643,137.9313
2025-02-19 19:00:00,95643,96252,95418,96205,159.4279
2025-02-19 20:00:00,96205,96489,96106,96189,78.224
2025-02-19 21:00:00,96189,96475,96066,96324,55.7241
2025-02-19 22:00:00,96324,96670,96324,96560,115.6115
2025-02-19 23:00:00,96560,96901,96547,96653,84.2345999999999
2025-02-20 00:00:00,96653,96875,96398,96870,38.702
2025-02-20 01:00:00,96870,97027,96650,96786,77.9629
2025-02-20 02:00:00,96786,97308,96775,97165,63.3631
2025-02-20 03:00:00,97165,97406,96995,97087,128.6437
2025-02-20 04:00:00,97087,97374,97071,97261,43.3195
2025-02-20 05:00:00,97261,97261,96925,96936,46.916
2025-02-20 06:00:00,96936,97004,96800,96930,35.3403
2025-02-20 07:00:00,96930,97118,96834,96900,44.4659
2025-02-20 08:00:00,96900,97220,96825,97179,46.0767
2025-02-20 09:00:00,97179,97300,97175,97197,29.5906
2025-02-20 10:00:00,97197,97388,97091,97387,35.2872
2025-02-20 11:00:00,97387,97420,97168,97230,46.4005
2025-02-20 12:00:00,97230,97577,97230,97463,53.2089
2025-02-20 13:00:00,97463,97612,97289,97579,82.5337
2025-02-20 14:00:00,97579,98091,96897,96990,263.3863999999999
2025-02-20 15:00:00,96990,97350,96805,96928,234.2499
2025-02-20 16:00:00,96928,98004,96901,97583,222.6367
2025-02-20 17:00:00,97583,98048,97561,98000,83.1704
2025-02-20 18:00:00,98000,98475,97991,98330,138.5062
2025-02-20 19:00:00,98330,98578,98276,98478,137.4558
2025-02-20 20:00:00,98478,98790,98363,98529,99.149
2025-02-20 21:00:00,98529,98554,98006,98125,106.2700999999999
2025-02-20 22:00:00,98125,98434,98098,98166,67.0655
2025-02-20 23:00:00,98166,98554,98148,98343,46.3102
2025-02-21 00:00:00,98343,98542,98123,98278,50.272
2025-02-21 01:00:00,98278,98393,98141,98348,27.9062
2025-02-21 02:00:00,98348,98412,98151,98169,25.3065
2025-02-21 03:00:00,98169,98332,98129,98172,23.5796
2025-02-21 04:00:00,98172,98314,98165,98249,22.2973
2025-02-21 05:00:00,98249,98455,98208,98378,32.63499999999999
2025-02-21 06:00:00,98378,98485,98350,98458,26.5536
2025-02-21 07:00:00,98458,98665,98205,98220,50.5458
2025-02-21 08:00:00,98220,98306,98159,98260,39.06740000000001
2025-02-21 09:00:00,98260,98977,98140,98382,168.1228999999999
2025-02-21 10:00:00,98382,98708,98288,98658,56.6982
2025-02-21 11:00:00,98658,98855,98530,98675,48.3836
2025-02-21 12:00:00,98675,99015,98571,98951,95.7443
2025-02-21 13:00:00,98951,99552,98832,99400,260.8576000000001
2025-02-21 14:00:00,99400,99427,98373,98821,367.1096999999996
2025-02-21 15:00:00,98821,99380,97198,98140,885.9522
2025-02-21 16:00:00,98140,98790,97774,98235,423.6419999999998
2025-02-21 17:00:00,98235,98460,96832,96981,343.3143999999999
2025-02-21 18:00:00,96981,97230,96513,96538,288.4906
2025-02-21 19:00:00,96538,96825,95232,95278,513.4824
2025-02-21 20:00:00,95278,95642,94835,95028,318.6289000000001
2025-02-21 21:00:00,95028,95456,94986,95361,211.5164
2025-02-21 22:00:00,95361,95910,95206,95838,154.8819
2025-02-21 23:00:00,95838,96201,95652,96183,89.5797
2025-02-22 00:00:00,96183,96236,95760,96217,109.642
2025-02-22 01:00:00,96217,96479,96159,96264,63.2794
2025-02-22 02:00:00,96264,96488,96140,96380,38.7201
2025-02-22 03:00:00,96380,96406,96198,96335,46.1499
2025-02-22 04:00:00,96335,96527,96311,96435,58.9742
2025-02-22 05:00:00,96435,96574,96367,96553,61.8889
2025-02-22 06:00:00,96553,96628,96353,96445,46.1367
2025-02-22 07:00:00,96445,96550,96322,96331,48.8608
2025-02-22 08:00:00,96331,96379,96165,96240,50.7564
2025-02-22 09:00:00,96240,96543,96157,96518,56.3489
2025-02-22 10:00:00,96518,96602,96455,96520,35.5531
2025-02-22 11:00:00,96520,96640,96512,96602,17.971
2025-02-22 12:00:00,96602,97020,96583,96850,93.0337
2025-02-22 13:00:00,96850,96930,96553,96598,98.2767
2025-02-22 14:00:00,96598,96737,96550,96559,41.99250000000001
2025-02-22 15:00:00,96559,96746,96502,96631,72.7271
2025-02-22 16:00:00,96631,96839,96467,96519,90.9846
2025-02-22 17:00:00,96519,96697,96486,96640,32.444
2025-02-22 18:00:00,96640,96837,96425,96480,68.7851
2025-02-22 19:00:00,96480,96668,96383,96632,38.21380000000001
2025-02-22 20:00:00,96632,96660,96525,96596,29.1264
2025-02-22 21:00:00,96596,96702,96543,96683,19.2084
2025-02-22 22:00:00,96683,96730,96630,96661,9.2818
2025-02-22 23:00:00,96661,96671,96525,96582,17.2621
2025-02-23 00:00:00,96582,96677,96512,96675,15.6247
2025-02-23 01:00:00,96675,96675,96400,96486,17.57270000000001
2025-02-23 02:00:00,96486,96536,96425,96438,11.9149
2025-02-23 03:00:00,96438,96596,96412,96455,14.1076
2025-02-23 04:00:00,96455,96552,96419,96419,17.1283
2025-02-23 05:00:00,96419,96435,96240,96240,60.9326
2025-02-23 06:00:00,96240,96394,96162,96393,30.922
2025-02-23 07:00:00,96393,96602,96331,96558,33.9582
2025-02-23 08:00:00,96558,96558,96336,96393,15.7387
2025-02-23 09:00:00,96393,96497,96284,96320,28.96479999999999
2025-02-23 10:00:00,96320,96338,96125,96210,18.5362
2025-02-23 11:00:00,96210,96275,96127,96160,19.461
2025-02-23 12:00:00,96160,96189,95693,95747,82.1876
2025-02-23 13:00:00,95747,96008,95747,96002,58.209
2025-02-23 14:00:00,96002,96114,95560,95633,79.3927
2025-02-23 15:00:00,95633,95747,95432,95474,59.9808
2025-02-23 16:00:00,95474,95650,95456,95456,54.5524
2025-02-23 17:00:00,95456,95787,95266,95689,100.7887
2025-02-23 18:00:00,95689,95913,95642,95773,47.5719
2025-02-23 19:00:00,95773,95875,95742,95781,26.82700000000001
2025-02-23 20:00:00,95781,95841,95699,95806,39.1706
2025-02-23 21:00:00,95806,95806,95665,95795,16.9349
2025-02-23 22:00:00,95795,95966,95561,95818,41.10549999999999
2025-02-23 23:00:00,95818,96364,95810,96286,159.4582
2025-02-24 00:00:00,96286,96541,96193,96287,163.7877
2025-02-24 01:00:00,96287,96376,95790,96009,74.1317
2025-02-24 02:00:00,96009,96228,95773,95840,72.9099
2025-02-24 03:00:00,95840,95840,95337,95457,85.2819
2025-02-24 04:00:00,95457,95611,95095,95325,111.9066
2025-02-24 05:00:00,95325,95806,95265,95771,68.9649
2025-02-24 06:00:00,95771,95940,95656,95903,56.9449
2025-02-24 07:00:00,95903,95997,95745,95913,35.8061
2025-02-24 08:00:00,95913,95975,95411,95529,64.2489
2025-02-24 09:00:00,95529,96209,95529,95810,89.1047
2025-02-24 10:00:00,95810,95958,95375,95664,67.3954
2025-02-24 11:00:00,95664,95888,95444,95845,46.6886
2025-02-24 12:00:00,95845,95991,95716,95815,96.6559
2025-02-24 13:00:00,95815,96102,95335,95582,498.551
2025-02-24 14:00:00,95582,95800,94561,94681,530.5392
2025-02-24 15:00:00,94681,94976,93829,94346,487.6574
2025-02-24 16:00:00,94346,95018,94160,94425,208.0543
